id, app, content, score
349, "112 India", "Already feeling safe. I had a medical emergency with one of my family members. I clicked on the medical services section and within few seconds got a call from the control room. They offered me to connect with local control room and send the vehicle. However one of my family friends showed up in time and helped. But I was really touched by the quick response and the way they were checking on me if I was safe or not. Salute!", 5
350, "112 India", "Excellent app. Accidentally clicked on 'other' after installing the app. Received call immediately from police control room. Hats off to the app developers and also to the police. App developers - please give a option to cancel on clicking any option in the app. This will reduce the load on police control room by avoiding calls due to accidental clicks.", 5
351, "112 India", "Good initiative, not so good UI", 4
352, "112 India", "Govt need to add some more option 1 more eror when app installed app auto send emergency call to 112", 5
353, "112 India", "I am not getting the OTP to register. Reason flashed - this might be because 112 India has not been launched in Maharashtra.While someone next to me is using the app. I am unable to use the app.", 1
354, "112 India", "Cannot use this app due to message, It's not enabled in Maharashtra state.", 1
355, "112 India", "I think using via aadhar Number as registration & also merge with UMANG application so it's make more powerful. Best Application for women's safety. Now Safety in poket with digital. 🙏", 5
356, "112 India", "I am unable to access this app. Hope this service starts in Maharashtra as well.", 2
357, "112 India", "When will the volunteers applications processed. What is the process to see the volunteers application status. Also there is no way to connect to the authorities", 1
358, "112 India", "Unable to get otp to login", 3
359, "112 India", "I installed it,but didn't recieve the OTP actually I waited for long .🙄", 2
360, "112 India", "Need lot of improvement", 1
361, "112 India", "Very quick response", 5
362, "112 India", "Good", 5
363, "112 India", "Good 👍app", 5
364, "112 India", "Just now only I installed...it's very useful.. please girls and boys install this app for when you go out solo at late night or every day ... Mistakenly I just clicked emergency button..and next 3 sec I got call from Chennai control room...and I click button of I'm safe but after 30 sec again incoming call from control room...this is really good I appreciate...and I seen only 500k memebers are downloaded...it's hurts..even game also have 5M+downloads..so every indian must install this app...", 5
365, "112 India", "Sir OTP is not comming please sir do something please sir quickly i am from Maharashtra", 1
366, "112 India", "They are answered in within a second, thanks to govt of india", 5
367, "112 India", "A great initiative by the MHA, Govt. Of India. Easy to register and avail the services. Citizen should use this app for emergency signal.", 5
368, "112 India", "I had installed the new 112 India App but by mistake I pressed the wrong place, I got a call from Lucknow as soon as I pressed and also from the nearest police station, I really liked this experience,", 4
369, "112 India", "Quick response within 5 second.", 5
370, "112 India", "Ultra fast app, I sent a sos and received instant help👍🏻", 5
371, "112 India", "Good", 4
372, "112 India", "Did not receive any OTP. Tried multiple times still no response", 1
373, "112 India", "Useless", 1
374, "112 India", "It's really very helpful app V.V.V Thank you so much India government for giving this app😊😊😊😊😊😊", 5
375, "112 India", "The app is not giving me the OTP to connect, as a result it's my bad experience with this app. Extremely disappointed by the developers. It's a kind of shame in today's generation where the developers are creating app , but in vain. 😔 Thank you but the user is not satisfied and so the star is only one as a feedback.", 1
376, "112 India", "Unable to connect to server this is displaying", 3
377, "112 India", "A good initiative by government of India But it is unable to connect to server because it is yet to be launch in Maharashtra. Hoping soon we here some good news regarding the same", 5
378, "112 India", "Didn't get my OTP to start the app", 1
379, "112 India", "Emergency response excellent but Volunteer registration didn't work. I am interested in volunteering and am registered and upload my documents before 1½ years but still app shows KYC verification pending. I am interested to helping others but Government didn't recognised so am feeling very bad for this experience. Am in Tamilnadu", 1
380, "112 India", "YE APP MAIN OTP HIN NAHI AA RHA and Mene Issh number per 2 baar call kiya but unhone phone uthaya uske baad no response", 1
381, "112 India", "Im not getting the otp on my phone despite several times of tryinb and resending the otp. Hence couldnt register myself on the app. Awful experience:(", 2
382, "112 India", "No otp send by app... No registration... Bogus app.. i. From west bengal state ... Noting is send by app", 1
383, "112 India", "Couldn't add my contacts for emergency.pls solve the issue which is very important in emergency situvation", 2
384, "112 India", "It's working in Chennai too thanks", 4
385, "112 India", "Otp is not coming", 1
386, "112 India", "Good", 5
387, "112 India", "I am getting an error unable to connect to server and it states that this error might be because 112 is yet to be launched in Maharashtra.", 2
388, "112 India", "Good app for Delhi and other Metropolitan but not working in Bihar State", 4
389, "112 India", "Where do you get that kind of admin and developers. Indian government is such low level with technology despite having great IT infrastructure. Shame on you", 2
390, "112 India", "After download getting message like yet to be launched in Maharashtra. How it is possible", 1
391, "112 India", "OTP na not received after several attempt.", 2
392, "112 India", "Very good application Safety for Children and Womens", 5
393, "112 India", "Most faltu app that i have ever seen ..no otp receive ... Its WEST BENGAL state ... No otp receive.. we dont know wheather we get help or not by this app .. no registration occure... Most bekar app ...", 1
394, "112 India", "Did not receive any OTP and also change the mobile no but no OTP receive my mobile no.", 1
